i,latencyope,time
3216,191.157000,0.677913
3217,192.274005,0.678113
3218,194.719003,0.678315
3219,190.178995,0.678513
3220,190.178995,0.678710
3221,189.550003,0.678907
3222,189.340994,0.679104
3223,196.114997,0.679308
3224,190.318999,0.679505
3225,191.646002,0.679704
3226,190.877996,0.679902
3227,190.388004,0.680099
3228,196.116001,0.680303
3229,187.105994,0.680497
3230,201.144998,0.680713
3231,211.271996,0.680932
3232,193.043001,0.681132
3233,195.276996,0.681335
3234,286.211987,0.681628
3235,271.264988,0.681908
3236,191.925006,0.682109
3237,194.160006,0.682310
3238,193.251995,0.682510
3239,193.041997,0.682711
3240,194.578999,0.682913
3241,191.296000,0.683112
3242,188.503007,0.683308
3243,191.505998,0.683506
3244,189.690007,0.683703
3245,191.575993,0.683902
3246,186.546997,0.684096
3247,187.733996,0.684290
3248,196.813999,0.684494
3249,200.934999,0.684713
3250,192.972002,0.684912
3251,186.756995,0.685107
3252,191.575993,0.685306
3253,196.604000,0.685510
3254,189.409999,0.685707
3255,220.211004,0.685935
3256,193.043001,0.686135
3257,194.788998,0.686338
3258,192.274005,0.686537
3259,189.968996,0.686734
3260,190.738006,0.686932
3261,190.667997,0.687130
3262,195.137996,0.687332
3263,380.916987,0.687720
3264,207.220000,0.687937
3265,195.347995,0.688140
3266,192.762993,0.688340
3267,211.480001,0.688559
3268,202.960000,0.688769
3269,189.621001,0.688967
3270,196.324996,0.689171
3271,192.274005,0.689370
3272,193.043001,0.689570
3273,189.619997,0.689767
3274,185.987999,0.689960
3275,194.858003,0.690162
3276,189.690007,0.690359
3277,193.322005,0.690560
3278,188.432998,0.690756
3279,191.786006,0.690955
3280,193.182001,0.691155
3281,189.690007,0.691352
3282,188.014004,0.691548
3283,192.274005,0.691747
3284,190.039995,0.691945
3285,192.484003,0.692145
3286,190.178995,0.692343
3287,200.376002,0.692550
3288,196.256005,0.692754
3289,193.043001,0.692954
3290,269.659009,0.693232
3291,255.969993,0.693495
3292,202.470997,0.693705
3293,194.578999,0.693906
3294,193.671003,0.694107
3295,189.829996,0.694304
3296,186.756995,0.694497
3297,193.671003,0.694698
3298,189.479993,0.694896
3299,194.439999,0.695097
3300,187.664002,0.695291
3301,201.143994,0.695503
3302,205.125005,0.695716
3303,196.744004,0.695921
3304,191.575004,0.696120
3305,192.274005,0.696320
3306,199.817005,0.696527
3307,202.751005,0.696737
3308,190.806997,0.696935
3309,192.762993,0.697135
3310,191.854997,0.697334
3311,190.598003,0.697531
3312,192.205000,0.697731
3313,185.430006,0.697924
3314,196.114997,0.698127
3315,191.925006,0.698326
3316,189.690007,0.698523
3317,192.973006,0.698724
3318,198.002002,0.698929
3319,312.960998,0.699250
3320,220.419999,0.699480
3321,361.012004,0.699894
3322,193.112006,0.700096
3323,190.806997,0.700295
3324,195.557004,0.700498
3325,202.191004,0.700719
3326,192.553998,0.700919
3327,190.527993,0.701116
3328,191.297004,0.701315
3329,196.185996,0.701517
3330,188.014004,0.701713
3331,189.270999,0.701910
3332,190.388004,0.702108
3333,191.297004,0.702307
3334,193.461994,0.702508
3335,187.733996,0.702702
3336,193.532003,0.702903
3337,189.409999,0.703099
3338,193.043001,0.703300
3339,192.973006,0.703500
3340,185.149998,0.703693
3341,191.575993,0.703891
3342,191.575993,0.704090
3343,189.550003,0.704287
3344,191.786006,0.704485
3345,203.239993,0.704696
3346,283.628004,0.704987
3347,215.741005,0.705210
3348,229.080993,0.705446
3349,195.486995,0.705650
3350,189.970000,0.705847
3351,194.438995,0.706049
3352,191.296000,0.706248
3353,190.806997,0.706446
3354,188.503007,0.706642
3355,188.083999,0.706837
3356,192.973006,0.707037
3357,185.918994,0.707231
3358,194.717999,0.707433
3359,191.297004,0.707631
3360,192.833002,0.707830
3361,193.041997,0.708032
3362,187.244994,0.708226
3363,192.203996,0.708426
3364,207.919002,0.708641
3365,194.438995,0.708843
3366,190.667997,0.709041
3367,189.201004,0.709237
3368,193.671003,0.709439
3369,193.041997,0.709639
3370,191.087005,0.709837
3371,190.388004,0.710035
3372,189.270999,0.710231
3373,196.326000,0.710435
3374,191.016996,0.710633
3375,393.627997,0.711034
3376,225.448995,0.711270
3377,150.648993,0.711426
3378,150.299005,0.711580
3379,144.642996,0.711730
3380,146.527993,0.711881
3381,148.343999,0.712033
3382,149.811007,0.712188
3383,151.626999,0.712344
3384,171.321997,0.712520
3385,152.114997,0.712677
3386,145.550002,0.712827
3387,160.705997,0.712992
3388,145.130994,0.713141
3389,145.480997,0.713292
3390,146.598002,0.713443
3391,145.829996,0.713594
3392,146.248000,0.713744
3393,145.550002,0.713894
3394,144.432997,0.714043
3395,147.995001,0.714196
3396,146.388003,0.714347
3397,141.918994,0.714493
3398,146.457998,0.714644
3399,145.201004,0.714794
3400,148.763007,0.714948
3401,148.274004,0.715103
3402,145.130994,0.715253
3403,145.479993,0.715403
3404,148.552994,0.715556
3405,146.808001,0.715707
3406,142.477002,0.715854
3407,143.105994,0.716002
3408,145.411002,0.716152
3409,145.201004,0.716302
3410,143.455007,0.716451
3411,258.834014,0.716714
3412,169.855004,0.716890
3413,153.303001,0.717048
3414,146.947001,0.717199
3415,145.480997,0.717350
3416,145.409998,0.717499
3417,147.295999,0.717652
3418,145.550002,0.717801
3419,142.057994,0.717948
3420,146.249004,0.718099
3421,144.922000,0.718248
3422,147.854997,0.718400
3423,144.991995,0.718550
3424,141.569006,0.718696
3425,146.738006,0.718848
3426,144.642006,0.718997
3427,148.134000,0.719150
3428,141.429002,0.719296
3429,144.222999,0.719445
3430,145.968996,0.719595
3431,145.621001,0.719745
3432,142.685996,0.719893
3433,144.222999,0.720042
3434,146.667997,0.720193
3435,149.600994,0.720347
3436,146.666993,0.720498
3437,151.207001,0.720660
3438,145.411002,0.720811
3439,141.918004,0.720957
3440,148.413994,0.721110
3441,142.407996,0.721257
3442,146.598002,0.721409
3443,144.712001,0.721558
3444,147.436003,0.721709
3445,147.644998,0.721862
3446,144.852005,0.722012
3447,168.038998,0.722184
3448,146.459002,0.722335
3449,301.575987,0.722641
3450,169.156003,0.722816
3451,148.692998,0.722969
3452,147.715007,0.723122
3453,147.786006,0.723274
3454,147.295999,0.723426
3455,145.411002,0.723576
3456,145.270998,0.723726
3457,148.763007,0.723879
3458,147.087005,0.724031
3459,144.363003,0.724181
3460,145.970000,0.724332
3461,144.920996,0.724481
3462,163.221004,0.724649
3463,143.943005,0.724798
3464,147.854997,0.724951
3465,144.991005,0.725100
3466,148.274004,0.725253
3467,149.740998,0.725407
3468,141.359997,0.725553
3469,145.409998,0.725703
3470,145.900005,0.725853
3471,145.061000,0.726003
3472,143.943995,0.726151
3473,145.409998,0.726301
3474,147.436003,0.726453
3475,145.690006,0.726603
3476,146.248000,0.726753
3477,142.267003,0.726901
3478,144.573001,0.727050
3479,148.972002,0.727204
3480,146.039005,0.727354
3481,145.061000,0.727504
3482,144.991005,0.727653
3483,144.852005,0.727802
3484,147.087005,0.727954
3485,272.172998,0.728262
3486,197.023997,0.728464
3487,189.550003,0.728658
3488,196.813999,0.728861
3489,199.536997,0.729066
3490,151.347005,0.729222
3491,150.648004,0.729377
3492,149.879997,0.729531
3493,147.925006,0.729684
3494,146.666993,0.729835
3495,145.900005,0.729985
3496,146.388003,0.730137
3497,146.388993,0.730288
3498,179.354000,0.730472
3499,190.877996,0.730670
3500,187.594997,0.730865
3501,193.740998,0.731071
3502,190.249004,0.731268
3503,188.153994,0.731464
3504,194.648994,0.731666
3505,191.366998,0.731864
3506,192.552994,0.732064
3507,189.062004,0.732260
3508,191.505998,0.732459
3509,273.779995,0.732741
3510,243.189003,0.732992
3511,203.308999,0.733203
3512,191.575993,0.733401
3513,194.580003,0.733604
3514,190.808001,0.733802
3515,190.877996,0.733999
3516,347.741996,0.734355
3517,215.460997,0.734579
3518,199.817005,0.734786
3519,194.858003,0.734989
3520,192.484003,0.735188
3521,191.925006,0.735387
3522,189.201004,0.735584
3523,194.927998,0.735787
3524,191.087005,0.735985
3525,186.687001,0.736178
3526,194.160006,0.736380
3527,202.611001,0.736590
3528,199.048998,0.736797
3529,189.899001,0.736994
3530,189.829996,0.737191
3531,193.740998,0.737392
3532,189.201004,0.737589
3533,195.486995,0.737792
3534,188.363003,0.737987
3535,189.829996,0.738185
3536,195.068002,0.738387
3537,190.877996,0.738584
3538,191.575993,0.738783
3539,192.762993,0.738983
3540,190.808001,0.739181
3541,194.580003,0.739384
3542,188.991995,0.739580
3543,190.598003,0.739778
3544,344.878004,0.740130
3545,216.928995,0.740357
3546,210.782004,0.740576
3547,194.230000,0.740777
3548,194.438995,0.740980
3549,191.436004,0.741179
3550,193.740998,0.741380
3551,187.665006,0.741576
3552,189.619997,0.741773
3553,193.950997,0.741974
3554,193.251995,0.742175
3555,193.461005,0.742375
3556,186.827005,0.742570
3557,188.503007,0.742766
3558,191.575993,0.742965
3559,191.157000,0.743163
3560,191.016996,0.743361
3561,189.340994,0.743558
3562,188.852006,0.743754
3563,194.998007,0.743956
3564,193.041997,0.744157
3565,190.808001,0.744355
3566,204.216994,0.744567
3567,194.160006,0.744769
3568,214.483996,0.744990
3569,187.244994,0.745184
3570,192.692998,0.745385
3571,198.420006,0.745591
3572,324.833993,0.745923
3573,248.706987,0.746179
3574,196.605004,0.746384
3575,197.233006,0.746588
3576,191.436004,0.746787
3577,194.648994,0.746989
3578,188.781996,0.747185
3579,191.505998,0.747384
3580,190.039005,0.747582
3581,190.318999,0.747779
3582,190.318999,0.747977
3583,188.852006,0.748173
3584,190.110004,0.748370
3585,220.001006,0.748598
3586,195.137996,0.748800
3587,199.538001,0.749007
3588,188.781996,0.749203
3589,191.087005,0.749402
3590,195.137996,0.749605
3591,185.989004,0.749797
3592,191.715997,0.749997
3593,188.503007,0.750192
3594,188.292994,0.750388
3595,193.182001,0.750589
3596,186.406993,0.750783
3597,191.296000,0.750982
3598,190.388004,0.751179
3599,188.224003,0.751375
3600,193.950997,0.751576
3601,232.923005,0.751817
3602,175.930996,0.751998
3603,170.483996,0.752173
3604,162.522003,0.752340
3605,175.862006,0.752521
3606,176.419999,0.752701
3607,172.789005,0.752878
3608,167.899998,0.753051
3609,165.106001,0.753220
3610,167.481005,0.753392
3611,163.429999,0.753560
3612,171.531006,0.753736
3613,162.940007,0.753903
3614,168.458006,0.754077
3615,166.851998,0.754248
3616,169.017003,0.754422
3617,168.597995,0.754595
3618,165.594000,0.754766
3619,166.990998,0.754937
3620,165.524994,0.755107
3621,166.083002,0.755277
3622,175.512003,0.755457
3623,189.131999,0.755651
3624,172.159998,0.755828
3625,165.664998,0.755998
3626,162.730998,0.756165
3627,168.387996,0.756337
3628,172.159998,0.756514
3629,173.556007,0.756691
3630,169.157007,0.756865
3631,162.730998,0.757032
3632,167.480001,0.757204
3633,253.875012,0.757463
3634,296.548009,0.757769
3635,197.582005,0.757974
3636,194.509004,0.758176
3637,191.296000,0.758374
3638,146.877006,0.758526
3639,147.854997,0.758677
3640,143.455007,0.758825
3641,148.692998,0.758978
3642,144.573001,0.759127
3643,143.943995,0.759276
3644,145.619997,0.759425
3645,145.690006,0.759576
3646,147.436003,0.759728
3647,144.781996,0.759877
3648,145.340993,0.760027
3649,265.189010,0.760326
3650,149.881002,0.760481
3651,164.198005,0.760650
3652,146.317994,0.760801
3653,143.455007,0.760949
3654,150.787993,0.761104
3655,147.436003,0.761255
3656,146.388993,0.761406
3657,141.779004,0.761553
3658,145.061000,0.761702
3659,148.763007,0.761855
3660,145.829006,0.762005
3661,145.968996,0.762155
3662,142.057994,0.762302
3663,166.572994,0.762473
3664,146.317994,0.762624
3665,142.756006,0.762771
3666,143.523997,0.762919
3667,147.575003,0.763071
3668,178.236995,0.763253
3669,176.489993,0.763435
3670,147.297003,0.763586
3671,144.502003,0.763735
3672,145.758997,0.763886
3673,144.781996,0.764035
3674,145.899001,0.764185
3675,142.196994,0.764332
3676,148.694002,0.764485
3677,159.378993,0.764648
3678,147.155995,0.764800
3679,141.918004,0.764946
3680,144.852005,0.765095
3681,149.671003,0.765249
3682,145.130994,0.765399
3683,146.527993,0.765550
3684,142.756006,0.765713
3685,145.269994,0.765863
3686,147.575003,0.766015
3687,144.014004,0.766164
3688,144.503007,0.766312
3689,146.877006,0.766463
3690,145.479993,0.766614
3691,146.178994,0.766764
3692,142.477002,0.766911
3693,143.384998,0.767059
3694,146.249004,0.767210
3695,143.943995,0.767359
3696,145.690006,0.767509
3697,191.155996,0.767704
3698,183.334007,0.767893
3699,178.096001,0.768074
3700,173.836001,0.768253
3701,176.560003,0.768435
3702,189.900005,0.768630
3703,181.379000,0.768816
3704,178.306000,0.768999
3705,250.382989,0.769252
3706,179.074006,0.769437
3707,175.232999,0.769616
3708,179.283001,0.769800
3709,175.581998,0.769979
3710,176.211004,0.770159
3711,177.328999,0.770341
3712,179.074006,0.770524
3713,178.515998,0.770707
3714,175.791996,0.770887
3715,176.140995,0.771067
3716,176.211004,0.771248
3717,175.302994,0.771428
3718,179.284005,0.771611
3719,170.903004,0.771786
3720,177.887006,0.771969
3721,175.581998,0.772148
3722,175.232999,0.772328
3723,185.219993,0.772518
3724,184.941004,0.772708
3725,175.513007,0.772888
3726,175.652007,0.773068
3727,176.210000,0.773249
3728,176.699003,0.773430
3729,177.327995,0.773612
3730,176.700007,0.773793
3731,175.791996,0.773972
3732,171.252002,0.774148
3733,177.049005,0.774330
3734,177.537993,0.774512
3735,178.167000,0.774695
3736,251.849007,0.774951
3737,179.354000,0.775136
3738,176.489993,0.775316
3739,178.585993,0.775499
3740,179.074006,0.775683
3741,169.924999,0.775857
3742,180.331001,0.776041
3743,176.001995,0.776221
3744,175.163004,0.776401
3745,196.045003,0.776602
3746,172.020998,0.776779
3747,197.162997,0.776980
3748,175.371999,0.777159
3749,176.489993,0.777339
3750,175.232999,0.777519
3751,177.816997,0.777702
3752,178.654998,0.777883
3753,174.743996,0.778062
3754,189.340994,0.778256
3755,233.621002,0.778494
3756,220.421003,0.778719
3757,250.312994,0.778974
3758,216.649001,0.779196
3759,181.379000,0.779382
3760,166.851998,0.779553
3761,168.109007,0.779726
3762,172.020998,0.779902
3763,167.969003,0.780075
3764,164.127996,0.780244
3765,166.013997,0.780414
3766,183.124997,0.780602
3767,369.254005,0.780976
3768,203.938005,0.781185
3769,172.508997,0.781363
3770,170.344007,0.781537
3771,167.759994,0.781710
3772,168.597995,0.781883
3773,167.271006,0.782055
3774,166.992002,0.782226
3775,190.459003,0.782421
3776,168.458006,0.782595
3777,162.451004,0.782762
3778,165.734004,0.782932
3779,170.133993,0.783107
3780,168.946994,0.783280
3781,166.083002,0.783451
3782,161.333999,0.783617
3783,166.083002,0.783788
3784,167.899998,0.783960
3785,166.711994,0.784132
3786,163.709003,0.784300
3787,167.899998,0.784472
3788,186.617006,0.784663
3789,169.716004,0.784838
3790,165.104997,0.785008
3791,165.314996,0.785178
3792,165.944002,0.785348
3793,168.038998,0.785520
3794,167.899998,0.785692
3795,160.705997,0.785858
3796,168.038998,0.786030
3797,166.293001,0.786201
3798,166.362996,0.786372
3799,285.652990,0.786663
3800,192.274005,0.786860
3801,173.626002,0.787041
3802,170.832995,0.787217
3803,168.179002,0.787389
3804,167.549995,0.787562
3805,165.944002,0.787732
3806,166.572005,0.787903
3807,165.663994,0.788073
3808,162.661003,0.788240
3809,167.271006,0.788412
3810,175.930996,0.788593
3811,170.971995,0.788768
3812,323.576998,0.789125
3813,169.785999,0.789301
3814,165.873993,0.789471
3815,165.874997,0.789642
3816,169.017003,0.789815
3817,163.220000,0.789983
3818,168.737999,0.790157
3819,168.038998,0.790329
3820,168.179002,0.790502
3821,163.709003,0.790671
3822,163.638993,0.790839
3823,168.807994,0.791012
3824,166.572994,0.791182
3825,166.921993,0.791354
3826,167.200997,0.791526
3827,164.127996,0.791695
3828,166.572005,0.791866
3829,164.127996,0.792035
3830,159.798001,0.792199
3831,347.532012,0.792552
3832,271.335011,0.792832
3833,232.642997,0.793072
3834,227.753000,0.793307
3835,201.634000,0.793515
3836,178.585004,0.793698
3837,175.302004,0.793878
3838,177.467999,0.794059
3839,172.649001,0.794235
3840,178.585993,0.794418
3841,177.398004,0.794600
3842,173.836001,0.794779
3843,175.163004,0.794958
3844,174.394998,0.795137
3845,177.049005,0.795318
3846,178.514994,0.795501
3847,174.882996,0.795681
3848,190.599007,0.795876
3849,176.001005,0.796056
3850,180.681003,0.796241
3851,178.236005,0.796423
3852,186.966005,0.796615
3853,181.519004,0.796800
3854,176.978996,0.796982
3855,180.051997,0.797166
3856,177.398004,0.797348
3857,172.649001,0.797525
3858,179.562994,0.797709
3859,175.652007,0.797889
3860,176.978996,0.798070
3861,169.924999,0.798245
3862,179.843002,0.798428
3863,185.290002,0.798618
3864,176.560003,0.798799
3865,194.370004,0.798998
3866,177.049005,0.799179
3867,175.302994,0.799358
3868,180.889998,0.799544
3869,174.604997,0.799723
3870,175.720998,0.799903
3871,176.421003,0.800083
3872,173.627006,0.800262
3873,176.350004,0.800443
3874,193.391999,0.800641
3875,179.911993,0.800825
3876,175.373003,0.801004
3877,181.099997,0.801189
3878,178.863993,0.801373
3879,170.414001,0.801547
3880,179.213996,0.801731
3881,178.934002,0.801914
3882,177.887006,0.802096
3883,172.579006,0.802273
3884,177.537993,0.802454
3885,178.515998,0.802637
3886,175.722002,0.802818
3887,178.585993,0.803001
3888,174.882996,0.803179
3889,177.188005,0.803361
3890,155.677000,0.803520
3891,127.460997,0.803652
3892,125.923994,0.803782
3893,131.232999,0.803918
3894,203.867996,0.804126
3895,151.068001,0.804283
3896,130.604007,0.804417
3897,150.927997,0.804573
3898,133.676993,0.804711
3899,132.629997,0.804848
3900,134.096001,0.804987
3901,124.458005,0.805119
3902,132.419998,0.805256
3903,135.982002,0.805396
3904,131.302004,0.805532
3905,290.541997,0.805828
3906,232.293998,0.806069
3907,260.161003,0.806338
3908,176.279995,0.806524
3909,172.579006,0.806705
3910,166.572994,0.806879
3911,169.225998,0.807056
3912,173.416993,0.807237
3913,166.711994,0.807411
3914,138.215997,0.807556
3915,123.480000,0.807683
3916,137.518000,0.807825
3917,142.687000,0.807973
3918,127.670006,0.808105
3919,130.953005,0.808240
3920,129.627006,0.808374
3921,140.171993,0.808519
3922,135.213995,0.808658
3923,129.067994,0.808791
3924,145.130994,0.808941
3925,150.160005,0.809096
3926,125.435996,0.809227
3927,123.549995,0.809355
3928,122.851998,0.809482
3929,124.946993,0.809611
3930,123.061007,0.809739
3931,179.702998,0.809924
3932,150.719003,0.810080
3933,126.763000,0.810211
3934,124.667000,0.810340
3935,123.061007,0.810468
3936,120.406999,0.810593
3937,122.992002,0.810721
3938,123.549995,0.810849
3939,124.458005,0.810978
